SaleID,WatchID,Date,Quantity,Sale Price (USD),Revenue (USD),Region,Retailer Type,Customer Segment
1434,3,2024-02-03,1,13220.01,13220.01,Europe,Authorized Dealer,First-time Buyer
263,2,2024-02-03,1,14294.49,14294.49,India,Authorized Dealer,First-time Buyer
1352,3,2024-02-03,1,13399.88,13399.88,Asia Pacific,Authorized Dealer,Collector
1227,3,2024-02-03,1,12084.78,12084.78,Middle East,Online Exclusive,Collector
1583,8,2024-02-05,1,37294.01,37294.01,India,Online Exclusive,First-time Buyer
784,2,2024-02-05,1,15618.71,15618.71,Asia Pacific,Authorized Dealer,Collector
301,7,2024-02-06,2,29695.77,59391.54,India,Boutique Store,Collector
440,5,2024-02-06,1,31187.02,31187.02,Asia Pacific,Boutique Store,First-time Buyer
934,2,2024-02-07,1,14360.39,14360.39,Asia Pacific,Boutique Store,Collector
1257,2,2024-02-07,1,15454.85,15454.85,India,Auction House,Investor
1782,5,2024-02-07,1,33041.07,33041.07,Europe,Boutique Store,First-time Buyer
60,11,2024-02-07,1,979794.85,979794.85,Middle East,Authorized Dealer,First-time Buyer
256,5,2024-02-08,1,32661.75,32661.75,North America,Boutique Store,Collector
83,4,2024-02-08,1,44497.41,44497.41,Europe,Authorized Dealer,First-time Buyer
1317,1,2024-02-08,1,11207.2,11207.2,Europe,Online Exclusive,First-time Buyer
1230,3,2024-02-08,1,12588.93,12588.93,Asia Pacific,Auction House,Gift Purchase
624,7,2024-02-09,1,28040.9,28040.9,Asia Pacific,Auction House,Gift Purchase
643,4,2024-02-09,1,43593.54,43593.54,Middle East,Authorized Dealer,Collector
1162,8,2024-02-10,1,33253.4,33253.4,Middle East,Authorized Dealer,Investor
36,9,2024-02-10,1,223256.29,223256.29,Asia Pacific,Authorized Dealer,Collector
1692,3,2024-02-11,1,13446.08,13446.08,Europe,Online Exclusive,Investor
842,1,2024-02-11,1,10091.31,10091.31,North America,Boutique Store,Investor
270,2,2024-02-11,1,14924.9,14924.9,North America,Online Exclusive,Investor
1410,8,2024-02-12,1,35616.43,35616.43,India,Boutique Store,First-time Buyer
1630,3,2024-02-12,1,12814.88,12814.88,North America,Online Exclusive,First-time Buyer
1341,3,2024-02-13,1,12216.07,12216.07,India,Boutique Store,First-time Buyer
1739,1,2024-02-13,1,10415.9,10415.9,Europe,Boutique Store,Collector
1634,4,2024-02-13,2,43324.23,86648.46,Europe,Boutique Store,Collector
1492,8,2024-02-13,1,37645.07,37645.07,Asia Pacific,Boutique Store,First-time Buyer
900,1,2024-02-13,1,10701.58,10701.58,Middle East,Authorized Dealer,Gift Purchase
656,7,2024-02-13,1,28380.36,28380.36,Europe,Boutique Store,Collector
165,2,2024-02-13,1,15367.3,15367.3,Asia Pacific,Authorized Dealer,Investor
1648,4,2024-02-14,1,43347.84,43347.84,Europe,Boutique Store,First-time Buyer
175,4,2024-02-14,1,48460.04,48460.04,Asia Pacific,Boutique Store,Collector
733,10,2024-02-15,1,256981.05,256981.05,Europe,Boutique Store,Gift Purchase
323,3,2024-02-15,1,12065.16,12065.16,Asia Pacific,Authorized Dealer,Collector
239,2,2024-02-16,1,14274.08,14274.08,North America,Boutique Store,Investor
1742,2,2024-02-16,1,14936.14,14936.14,Europe,Boutique Store,Gift Purchase
1274,5,2024-02-16,1,31044.42,31044.42,India,Auction House,Collector
638,2,2024-02-16,1,15967.23,15967.23,India,Boutique Store,First-time Buyer
364,6,2024-02-16,1,38854.15,38854.15,Middle East,Authorized Dealer,Collector
893,2,2024-02-17,1,15215.9,15215.9,Europe,Authorized Dealer,Gift Purchase
1183,1,2024-02-17,1,10484.15,10484.15,North America,Authorized Dealer,Gift Purchase
1058,7,2024-02-17,1,27867.12,27867.12,North America,Boutique Store,Investor
455,5,2024-02-18,1,31924.17,31924.17,Europe,Boutique Store,First-time Buyer
1336,1,2024-02-18,1,10410.94,10410.94,Middle East,Authorized Dealer,Gift Purchase
1614,3,2024-02-18,1,12989.98,12989.98,North America,Authorized Dealer,First-time Buyer
393,7,2024-02-19,1,29291.62,29291.62,Europe,Auction House,Gift Purchase
151,7,2024-02-19,1,27543.06,27543.06,India,Auction House,First-time Buyer
1179,3,2024-02-20,1,12926.21,12926.21,Europe,Boutique Store,Collector
616,3,2024-02-20,1,12652.09,12652.09,Middle East,Online Exclusive,Collector
1083,8,2024-02-20,1,34394.02,34394.02,Asia Pacific,Authorized Dealer,First-time Buyer
1335,6,2024-02-20,1,40161.78,40161.78,North America,Authorized Dealer,Investor
1519,5,2024-02-21,1,32585.3,32585.3,India,Boutique Store,Investor
154,1,2024-02-21,1,11331.6,11331.6,Asia Pacific,Authorized Dealer,Collector
1615,10,2024-02-21,1,247531.79,247531.79,North America,Boutique Store,Collector
196,2,2024-02-22,1,16122.58,16122.58,Asia Pacific,Authorized Dealer,Investor
1678,7,2024-02-22,1,28074.07,28074.07,Asia Pacific,Online Exclusive,First-time Buyer
1522,7,2024-02-22,1,26907.42,26907.42,India,Authorized Dealer,First-time Buyer
132,2,2024-02-22,1,16052.21,16052.21,Middle East,Authorized Dealer,First-time Buyer
1379,2,2024-02-22,1,14521.14,14521.14,Europe,Authorized Dealer,Collector
824,2,2024-02-23,1,14864.35,14864.35,Middle East,Authorized Dealer,Investor
515,6,2024-02-23,1,40370.64,40370.64,Middle East,Authorized Dealer,First-time Buyer
1069,1,2024-02-23,1,10172.52,10172.52,Middle East,Boutique Store,First-time Buyer
846,3,2024-02-24,2,12344.72,24689.44,Asia Pacific,Online Exclusive,Collector
1750,6,2024-02-25,1,39203.19,39203.19,Asia Pacific,Authorized Dealer,Collector
503,7,2024-02-26,1,26705.66,26705.66,Europe,Authorized Dealer,Investor
84,11,2024-02-26,1,1012721.67,1012721.67,North America,Boutique Store,Gift Purchase
1505,2,2024-02-26,1,14427.46,14427.46,Asia Pacific,Auction House,First-time Buyer
1269,8,2024-02-26,1,37444.11,37444.11,Middle East,Authorized Dealer,First-time Buyer
597,2,2024-02-27,1,15294.13,15294.13,North America,Online Exclusive,First-time Buyer
1512,7,2024-02-27,1,28104.58,28104.58,India,Authorized Dealer,Gift Purchase
1258,1,2024-02-29,1,10226.23,10226.23,Europe,Boutique Store,Investor
940,5,2024-02-29,1,34246.83,34246.83,Asia Pacific,Boutique Store,Investor
1431,5,2024-03-01,1,33627.98,33627.98,Europe,Authorized Dealer,Collector
81,1,2024-03-01,2,11298.06,22596.12,Middle East,Authorized Dealer,Investor
694,8,2024-03-02,1,34038.17,34038.17,Middle East,Online Exclusive,Investor
396,5,2024-03-02,1,30724.76,30724.76,Asia Pacific,Boutique Store,Gift Purchase
695,2,2024-03-03,1,15488.78,15488.78,North America,Boutique Store,Investor
1233,1,2024-03-03,1,10317.67,10317.67,Asia Pacific,Authorized Dealer,First-time Buyer
1331,7,2024-03-04,1,28144.41,28144.41,North America,Boutique Store,First-time Buyer
1474,1,2024-03-04,1,10428.35,10428.35,Europe,Boutique Store,Gift Purchase
1235,8,2024-03-04,2,35442.68,70885.36,Asia Pacific,Authorized Dealer,Collector
1462,3,2024-03-04,1,12013.36,12013.36,North America,Auction House,Investor
1420,8,2024-03-04,1,34854.05,34854.05,Europe,Boutique Store,Investor
1632,8,2024-03-05,1,33619.04,33619.04,Europe,Boutique Store,Collector
191,7,2024-03-05,1,28812.95,28812.95,Europe,Authorized Dealer,Collector
41,1,2024-03-05,1,10743.46,10743.46,Middle East,Authorized Dealer,First-time Buyer
1343,3,2024-03-05,1,11875.46,11875.46,Asia Pacific,Boutique Store,Investor
1642,7,2024-03-06,1,27564.53,27564.53,India,Boutique Store,First-time Buyer
767,3,2024-03-07,1,12413.4,12413.4,Asia Pacific,Authorized Dealer,Collector
1413,8,2024-03-08,1,34809.21,34809.21,Asia Pacific,Auction House,First-time Buyer
377,8,2024-03-08,1,37343.04,37343.04,North America,Boutique Store,Collector
1164,10,2024-03-08,1,260829.32,260829.32,Asia Pacific,Authorized Dealer,Gift Purchase
1788,3,2024-03-08,1,12158.93,12158.93,Middle East,Authorized Dealer,Investor
871,7,2024-03-09,1,26944.36,26944.36,Middle East,Online Exclusive,Collector
1216,5,2024-03-09,1,32996.59,32996.59,Europe,Auction House,First-time Buyer
482,1,2024-03-10,1,10314.06,10314.06,Asia Pacific,Boutique Store,Investor
696,5,2024-03-10,1,32389.61,32389.61,North America,Boutique Store,Gift Purchase
646,6,2024-03-11,1,38019.46,38019.46,North America,Boutique Store,Investor
874,8,2024-03-11,1,34014.59,34014.59,North America,Boutique Store,Investor
501,6,2024-03-11,1,39852.66,39852.66,North America,Boutique Store,Investor
857,4,2024-03-12,1,43988.72,43988.72,India,Boutique Store,Gift Purchase
1013,3,2024-03-12,1,13084.83,13084.83,Europe,Authorized Dealer,First-time Buyer
1644,2,2024-03-12,1,16140.31,16140.31,Europe,Auction House,Collector
22,1,2024-03-12,1,10725.36,10725.36,North America,Boutique Store,Collector
585,3,2024-03-13,1,12153.55,12153.55,Middle East,Boutique Store,Collector
664,3,2024-03-14,1,12154.41,12154.41,Europe,Boutique Store,Investor
720,4,2024-03-14,1,43947.47,43947.47,India,Authorized Dealer,Collector
516,1,2024-03-14,1,10756.71,10756.71,Europe,Authorized Dealer,First-time Buyer
1737,4,2024-03-14,1,47160.11,47160.11,Middle East,Auction House,Investor
1372,2,2024-03-14,1,14952.43,14952.43,Europe,Boutique Store,Investor
75,10,2024-03-14,1,242782.35,242782.35,North America,Online Exclusive,Gift Purchase
466,8,2024-03-15,1,33770.58,33770.58,Europe,Authorized Dealer,Collector
1765,1,2024-03-15,1,11112.64,11112.64,Europe,Auction House,Investor
880,1,2024-03-15,1,10871.69,10871.69,Middle East,Boutique Store,Investor
1757,4,2024-03-15,1,46328.39,46328.39,Asia Pacific,Auction House,Investor
435,1,2024-03-15,1,10414.58,10414.58,North America,Auction House,Collector
1650,6,2024-03-15,1,38995.76,38995.76,North America,Auction House,Gift Purchase
24,4,2024-03-16,1,46065.58,46065.58,North America,Boutique Store,Collector
1371,2,2024-03-16,1,14522.9,14522.9,North America,Boutique Store,First-time Buyer
59,2,2024-03-17,1,15385.11,15385.11,India,Auction House,Collector
1721,3,2024-03-17,1,11936.49,11936.49,North America,Boutique Store,Collector
522,9,2024-03-18,1,233969.39,233969.39,Europe,Boutique Store,Investor
1730,1,2024-03-18,1,10877.49,10877.49,Europe,Online Exclusive,Investor
1748,3,2024-03-19,1,12625.66,12625.66,Asia Pacific,Boutique Store,Collector
48,3,2024-03-20,1,12052.6,12052.6,Asia Pacific,Online Exclusive,Collector
1412,3,2024-03-21,1,12844.64,12844.64,North America,Authorized Dealer,Collector
498,2,2024-03-21,1,14438.14,14438.14,Europe,Boutique Store,Investor
863,1,2024-03-21,1,10830.64,10830.64,Europe,Authorized Dealer,Gift Purchase
1469,8,2024-03-22,1,33316.88,33316.88,North America,Authorized Dealer,First-time Buyer
1785,4,2024-03-22,1,45448.95,45448.95,Middle East,Authorized Dealer,Gift Purchase
1537,5,2024-03-23,1,32791.57,32791.57,Asia Pacific,Boutique Store,Collector
1560,7,2024-03-23,1,30010.92,30010.92,North America,Boutique Store,Collector
1685,8,2024-03-23,1,35201.8,35201.8,North America,Boutique Store,Investor
1655,2,2024-03-24,1,15476.27,15476.27,India,Online Exclusive,Investor
1313,8,2024-03-24,1,35730.64,35730.64,North America,Authorized Dealer,Gift Purchase
1177,7,2024-03-24,1,28998.06,28998.06,Europe,Authorized Dealer,First-time Buyer
1698,7,2024-03-24,1,28058.8,28058.8,Middle East,Boutique Store,Collector
528,1,2024-03-25,1,10370.85,10370.85,Europe,Boutique Store,First-time Buyer
913,3,2024-03-25,1,12016.03,12016.03,North America,Authorized Dealer,First-time Buyer
1147,9,2024-03-25,1,219316.5,219316.5,Middle East,Auction House,First-time Buyer
32,7,2024-03-26,1,29191.86,29191.86,Asia Pacific,Boutique Store,Gift Purchase
730,7,2024-03-26,1,27490.92,27490.92,North America,Authorized Dealer,Gift Purchase
806,5,2024-03-26,1,31735.47,31735.47,Europe,Authorized Dealer,Collector
946,1,2024-03-26,1,10724.42,10724.42,North America,Online Exclusive,First-time Buyer
343,3,2024-03-26,1,12111.53,12111.53,Middle East,Authorized Dealer,Collector
832,3,2024-03-28,1,12296.48,12296.48,North America,Boutique Store,Investor
1643,7,2024-03-29,1,29933.76,29933.76,Europe,Authorized Dealer,Investor
330,2,2024-03-29,1,14469.67,14469.67,Asia Pacific,Boutique Store,Gift Purchase
1289,6,2024-03-29,1,39477.41,39477.41,North America,Boutique Store,Investor
1736,7,2024-03-29,1,28672.28,28672.28,Middle East,Authorized Dealer,First-time Buyer
1536,2,2024-03-30,1,15323.35,15323.35,India,Authorized Dealer,Collector
542,3,2024-03-30,1,12498.5,12498.5,Asia Pacific,Boutique Store,Collector
212,3,2024-03-30,1,12508.86,12508.86,Europe,Boutique Store,Collector
1701,2,2024-03-31,1,15947.02,15947.02,Europe,Authorized Dealer,Collector
171,2,2024-03-31,1,15109.04,15109.04,Asia Pacific,Boutique Store,Collector
1025,2,2024-03-31,1,14334.33,14334.33,Europe,Authorized Dealer,First-time Buyer
1291,3,2024-03-31,1,12767.07,12767.07,Middle East,Boutique Store,Collector
468,6,2024-04-02,1,36798.44,36798.44,India,Boutique Store,First-time Buyer
442,3,2024-04-02,1,12373.38,12373.38,India,Authorized Dealer,Investor
588,2,2024-04-02,1,15754.59,15754.59,Asia Pacific,Auction House,Gift Purchase
474,8,2024-04-03,1,34126.94,34126.94,India,Boutique Store,First-time Buyer
40,8,2024-04-03,1,34356.78,34356.78,Asia Pacific,Auction House,First-time Buyer
72,7,2024-04-03,1,27935.52,27935.52,North America,Boutique Store,Collector
1789,5,2024-04-04,1,31596.44,31596.44,India,Boutique Store,First-time Buyer
1427,3,2024-04-04,1,12679.88,12679.88,Asia Pacific,Auction House,Investor
1459,1,2024-04-04,1,10390.32,10390.32,Europe,Auction House,Investor
1174,9,2024-04-04,1,236873.34,236873.34,Europe,Online Exclusive,Investor
657,2,2024-04-05,1,14737.73,14737.73,Middle East,Boutique Store,Collector
1374,1,2024-04-06,1,11178.38,11178.38,Europe,Authorized Dealer,Collector
195,1,2024-04-06,1,10093.25,10093.25,Europe,Auction House,First-time Buyer
361,10,2024-04-06,1,244602.12,244602.12,Europe,Boutique Store,First-time Buyer
436,7,2024-04-07,1,27955.46,27955.46,Europe,Boutique Store,First-time Buyer
1598,3,2024-04-07,1,13329.95,13329.95,India,Authorized Dealer,Investor
1005,7,2024-04-07,1,29440.27,29440.27,India,Boutique Store,Investor
1646,6,2024-04-08,1,37376.19,37376.19,North America,Authorized Dealer,First-time Buyer
1369,1,2024-04-09,1,10660.21,10660.21,India,Authorized Dealer,First-time Buyer
662,1,2024-04-09,1,10780.7,10780.7,North America,Online Exclusive,Investor
960,7,2024-04-10,1,29473.05,29473.05,Europe,Authorized Dealer,Collector
1607,7,2024-04-10,1,27309.36,27309.36,Asia Pacific,Authorized Dealer,Collector
358,1,2024-04-10,1,10684.33,10684.33,Asia Pacific,Boutique Store,Collector
927,10,2024-04-10,1,264425.65,264425.65,Europe,Authorized Dealer,Investor
587,7,2024-04-11,1,28626.32,28626.32,Europe,Boutique Store,Collector
1449,7,2024-04-11,1,27498.68,27498.68,Europe,Boutique Store,First-time Buyer
1428,6,2024-04-11,1,38221.1,38221.1,Europe,Boutique Store,Collector
1137,4,2024-04-12,1,43673.49,43673.49,Europe,Authorized Dealer,First-time Buyer
661,3,2024-04-12,1,12381.6,12381.6,Middle East,Boutique Store,Investor
1253,5,2024-04-13,1,33041.79,33041.79,Middle East,Authorized Dealer,First-time Buyer
858,4,2024-04-14,1,46131.04,46131.04,North America,Online Exclusive,Collector
1582,1,2024-04-14,1,10246.51,10246.51,Europe,Online Exclusive,First-time Buyer
1735,7,2024-04-15,1,27580.28,27580.28,North America,Boutique Store,Investor
840,2,2024-04-15,1,15670.31,15670.31,Europe,Online Exclusive,Gift Purchase
771,5,2024-04-15,1,31066.94,31066.94,North America,Auction House,First-time Buyer
1146,7,2024-04-16,1,27771.65,27771.65,India,Boutique Store,Collector
278,6,2024-04-16,1,39529.87,39529.87,Middle East,Boutique Store,Gift Purchase
994,1,2024-04-16,1,10170.17,10170.17,Asia Pacific,Boutique Store,Collector
1003,3,2024-04-16,1,12724.11,12724.11,North America,Boutique Store,Collector
1268,2,2024-04-17,1,15631.13,15631.13,Europe,Authorized Dealer,Collector
888,9,2024-04-17,1,231721.32,231721.32,Asia Pacific,Boutique Store,Gift Purchase
405,6,2024-04-17,1,37102.1,37102.1,North America,Boutique Store,Investor
187,3,2024-04-18,1,13133.94,13133.94,North America,Boutique Store,Gift Purchase
1592,2,2024-04-18,1,15931.48,15931.48,Middle East,Boutique Store,Gift Purchase
11,5,2024-04-19,2,34331.4,68662.8,Asia Pacific,Authorized Dealer,Investor
571,3,2024-04-19,1,12617.81,12617.81,North America,Auction House,Collector
1217,2,2024-04-20,1,14817.99,14817.99,Europe,Auction House,Collector
16,1,2024-04-20,1,10652.06,10652.06,Europe,Authorized Dealer,Gift Purchase
1050,3,2024-04-21,1,12422.79,12422.79,Middle East,Authorized Dealer,First-time Buyer
563,2,2024-04-21,1,14698.73,14698.73,Asia Pacific,Online Exclusive,First-time Buyer
951,10,2024-04-21,1,247154.38,247154.38,Middle East,Boutique Store,Collector
1362,2,2024-04-22,1,15604.9,15604.9,Europe,Auction House,Collector
1226,8,2024-04-22,1,34618.83,34618.83,Europe,Authorized Dealer,First-time Buyer
136,4,2024-04-23,1,44690.15,44690.15,Asia Pacific,Boutique Store,Collector
443,3,2024-04-23,1,12555.73,12555.73,Asia Pacific,Boutique Store,Gift Purchase
1254,1,2024-04-23,1,10077.07,10077.07,Middle East,Boutique Store,Collector
987,8,2024-04-24,1,33470.97,33470.97,North America,Auction House,Gift Purchase
423,5,2024-04-24,1,34438.34,34438.34,Asia Pacific,Authorized Dealer,Collector
530,1,2024-04-24,1,10306.23,10306.23,Europe,Boutique Store,Collector
411,3,2024-04-24,1,12609.13,12609.13,Europe,Boutique Store,First-time Buyer
351,4,2024-04-25,2,47853.24,95706.48,Asia Pacific,Boutique Store,First-time Buyer
1229,2,2024-04-26,1,14726.13,14726.13,North America,Boutique Store,First-time Buyer
274,2,2024-04-26,1,15634.93,15634.93,India,Authorized Dealer,First-time Buyer
473,5,2024-04-26,1,32757.36,32757.36,North America,Authorized Dealer,Collector
1036,5,2024-04-28,1,33891.33,33891.33,Europe,Online Exclusive,Investor
1611,7,2024-04-28,1,28513.09,28513.09,Asia Pacific,Boutique Store,Collector
876,1,2024-04-29,1,10457.43,10457.43,Middle East,Boutique Store,Investor
599,2,2024-04-29,1,14365.98,14365.98,India,Auction House,Collector
464,9,2024-04-30,1,214183.64,214183.64,Asia Pacific,Authorized Dealer,Collector
475,7,2024-04-30,1,29563.23,29563.23,Europe,Authorized Dealer,Collector
506,1,2024-05-01,1,10125.24,10125.24,Middle East,Authorized Dealer,Gift Purchase
120,3,2024-05-01,1,12461.54,12461.54,Asia Pacific,Authorized Dealer,Investor
1260,4,2024-05-01,1,44094.46,44094.46,Asia Pacific,Boutique Store,Collector
1705,5,2024-05-01,1,30997.48,30997.48,India,Boutique Store,First-time Buyer
121,5,2024-05-01,1,32776.24,32776.24,India,Authorized Dealer,Investor
579,3,2024-05-01,1,12287.96,12287.96,Middle East,Boutique Store,Gift Purchase
350,1,2024-05-02,1,9985.4,9985.4,Europe,Boutique Store,Collector
14,4,2024-05-03,1,45662.83,45662.83,North America,Online Exclusive,Collector
780,3,2024-05-03,1,11956.7,11956.7,Asia Pacific,Boutique Store,Gift Purchase
567,2,2024-05-03,1,15280.49,15280.49,Asia Pacific,Boutique Store,Collector
1157,5,2024-05-03,1,30658.41,30658.41,Asia Pacific,Boutique Store,Collector
595,6,2024-05-04,1,38317.86,38317.86,Asia Pacific,Boutique Store,Gift Purchase
1553,1,2024-05-04,1,10535.12,10535.12,Europe,Boutique Store,Collector
342,10,2024-05-05,1,265871.43,265871.43,North America,Online Exclusive,Collector
1246,6,2024-05-05,1,40740.59,40740.59,Europe,Auction House,Collector
1587,1,2024-05-06,1,10516.93,10516.93,Middle East,Authorized Dealer,First-time Buyer
932,2,2024-05-06,1,15935.92,15935.92,Asia Pacific,Auction House,First-time Buyer
1191,2,2024-05-08,1,14709.2,14709.2,Asia Pacific,Boutique Store,Gift Purchase
1101,6,2024-05-09,1,39540.75,39540.75,Middle East,Boutique Store,Collector
1060,6,2024-05-09,1,40885.4,40885.4,North America,Online Exclusive,First-time Buyer
1514,8,2024-05-09,1,37576.01,37576.01,Asia Pacific,Boutique Store,Collector
1197,7,2024-05-09,1,29660.83,29660.83,Europe,Boutique Store,Investor
66,1,2024-05-09,1,10345.21,10345.21,Europe,Authorized Dealer,Gift Purchase
43,8,2024-05-09,1,37056.48,37056.48,Europe,Auction House,Collector
1475,1,2024-05-11,1,10618.51,10618.51,Europe,Auction House,Collector
368,2,2024-05-11,1,14548.63,14548.63,Middle East,Boutique Store,Gift Purchase
210,6,2024-05-12,1,36447.91,36447.91,Europe,Auction House,Gift Purchase
21,11,2024-05-12,1,926895.31,926895.31,Europe,Authorized Dealer,Investor
1569,2,2024-05-12,1,15047.92,15047.92,India,Auction House,Collector
1380,2,2024-05-12,1,14466.38,14466.38,North America,Auction House,Gift Purchase
1554,7,2024-05-12,1,28258.76,28258.76,Middle East,Online Exclusive,Collector
143,8,2024-05-13,2,34094.5,68189.0,Middle East,Boutique Store,First-time Buyer
736,8,2024-05-14,1,33791.96,33791.96,Middle East,Boutique Store,Collector
1247,3,2024-05-14,1,13081.78,13081.78,Middle East,Authorized Dealer,Investor
1761,8,2024-05-15,1,37075.9,37075.9,Middle East,Boutique Store,Collector
1660,8,2024-05-16,1,35596.38,35596.38,Europe,Authorized Dealer,Collector
962,3,2024-05-16,1,12303.33,12303.33,Asia Pacific,Boutique Store,Collector
1055,3,2024-05-16,1,13084.54,13084.54,Europe,Authorized Dealer,First-time Buyer
576,4,2024-05-16,1,47787.92,47787.92,Asia Pacific,Authorized Dealer,First-time Buyer
1523,1,2024-05-17,1,10271.23,10271.23,Asia Pacific,Boutique Store,Collector
92,1,2024-05-17,1,11284.05,11284.05,North America,Boutique Store,Collector
883,2,2024-05-18,1,15710.9,15710.9,North America,Boutique Store,First-time Buyer
444,1,2024-05-18,1,10238.95,10238.95,India,Boutique Store,Collector
1662,7,2024-05-18,1,28760.08,28760.08,Middle East,Auction House,First-time Buyer
332,2,2024-05-18,1,14877.81,14877.81,Europe,Boutique Store,First-time Buyer
1389,1,2024-05-20,1,10935.75,10935.75,Europe,Boutique Store,Investor
1539,1,2024-05-21,1,10268.07,10268.07,Middle East,Online Exclusive,Collector
311,5,2024-05-22,1,33463.34,33463.34,India,Authorized Dealer,Collector
424,1,2024-05-22,1,10855.29,10855.29,Asia Pacific,Boutique Store,First-time Buyer
1725,1,2024-05-22,1,10382.85,10382.85,Europe,Authorized Dealer,Collector
681,1,2024-05-23,1,10300.49,10300.49,India,Auction House,Gift Purchase
1302,3,2024-05-23,1,12601.31,12601.31,Asia Pacific,Authorized Dealer,First-time Buyer
490,11,2024-05-24,1,980188.12,980188.12,North America,Authorized Dealer,First-time Buyer
914,2,2024-05-24,1,15545.66,15545.66,Europe,Boutique Store,Collector
741,1,2024-05-24,1,10179.03,10179.03,Europe,Boutique Store,First-time Buyer
265,3,2024-05-25,1,12238.72,12238.72,Middle East,Boutique Store,First-time Buyer
1032,2,2024-05-25,1,14618.63,14618.63,North America,Online Exclusive,Collector
1464,1,2024-05-25,1,10015.28,10015.28,North America,Boutique Store,Investor
632,4,2024-05-25,1,43742.18,43742.18,Europe,Authorized Dealer,Gift Purchase
387,5,2024-05-25,1,30922.21,30922.21,Asia Pacific,Boutique Store,Gift Purchase
523,3,2024-05-25,1,12901.28,12901.28,North America,Auction House,Investor
130,8,2024-05-26,1,33458.06,33458.06,Europe,Authorized Dealer,Collector
855,1,2024-05-28,1,10428.12,10428.12,Asia Pacific,Authorized Dealer,Collector
877,9,2024-05-29,1,215385.23,215385.23,Asia Pacific,Boutique Store,First-time Buyer
1445,1,2024-05-29,1,10110.43,10110.43,Asia Pacific,Authorized Dealer,First-time Buyer
993,6,2024-05-30,1,38442.55,38442.55,Europe,Boutique Store,Gift Purchase
957,9,2024-05-30,1,233046.6,233046.6,Middle East,Auction House,First-time Buyer
353,2,2024-05-30,1,15118.84,15118.84,Europe,Boutique Store,Collector
603,6,2024-05-30,1,37646.69,37646.69,North America,Boutique Store,First-time Buyer
1528,5,2024-05-30,2,32883.72,65767.44,Middle East,Boutique Store,First-time Buyer
1414,4,2024-05-30,1,45717.21,45717.21,India,Boutique Store,Investor
415,3,2024-05-30,1,11941.39,11941.39,Europe,Auction House,First-time Buyer
45,11,2024-05-31,1,908306.13,908306.13,India,Boutique Store,First-time Buyer
1141,2,2024-06-01,1,15744.89,15744.89,Europe,Authorized Dealer,Collector
487,8,2024-06-01,2,37077.21,74154.42,Asia Pacific,Boutique Store,Investor
1457,6,2024-06-01,1,36252.98,36252.98,Asia Pacific,Online Exclusive,Investor
739,7,2024-06-01,2,29998.28,59996.56,Asia Pacific,Authorized Dealer,Investor
734,7,2024-06-01,1,29993.19,29993.19,Asia Pacific,Auction House,First-time Buyer
1723,9,2024-06-02,1,218159.94,218159.94,Europe,Authorized Dealer,Investor
1236,4,2024-06-02,1,45698.88,45698.88,North America,Boutique Store,Gift Purchase
1245,1,2024-06-02,2,10347.11,20694.22,North America,Online Exclusive,Collector
1493,1,2024-06-02,1,10411.04,10411.04,Middle East,Boutique Store,Investor
688,5,2024-06-03,1,31762.95,31762.95,North America,Boutique Store,First-time Buyer
938,7,2024-06-03,1,29825.2,29825.2,Asia Pacific,Boutique Store,Gift Purchase
1641,7,2024-06-03,1,29917.46,29917.46,Middle East,Boutique Store,First-time Buyer
29,7,2024-06-04,2,30160.11,60320.22,North America,Authorized Dealer,Investor
968,7,2024-06-05,1,27713.69,27713.69,India,Online Exclusive,Collector
1292,6,2024-06-06,1,39912.67,39912.67,Europe,Authorized Dealer,Investor
1088,5,2024-06-06,1,34061.84,34061.84,Asia Pacific,Boutique Store,Investor
144,3,2024-06-06,1,13081.56,13081.56,Europe,Boutique Store,First-time Buyer
1684,3,2024-06-07,1,12285.44,12285.44,Europe,Boutique Store,Collector
1382,10,2024-06-07,1,242643.07,242643.07,Europe,Boutique Store,Gift Purchase
929,1,2024-06-07,1,10060.05,10060.05,North America,Boutique Store,Collector
82,9,2024-06-08,1,225741.67,225741.67,Middle East,Auction House,First-time Buyer
964,6,2024-06-09,1,40212.7,40212.7,Asia Pacific,Authorized Dealer,Collector
937,6,2024-06-09,1,40287.1,40287.1,Europe,Boutique Store,Collector
645,7,2024-06-10,1,29614.16,29614.16,Europe,Authorized Dealer,Investor
1193,2,2024-06-10,1,15535.64,15535.64,Asia Pacific,Online Exclusive,Investor
687,7,2024-06-10,1,28461.27,28461.27,Europe,Boutique Store,Collector
533,7,2024-06-11,1,27311.84,27311.84,India,Authorized Dealer,First-time Buyer
1072,5,2024-06-11,1,32610.84,32610.84,Europe,Authorized Dealer,First-time Buyer
293,4,2024-06-12,1,43499.34,43499.34,Europe,Authorized Dealer,Investor
287,6,2024-06-12,1,40471.55,40471.55,North America,Boutique Store,First-time Buyer
534,3,2024-06-12,1,11990.04,11990.04,Middle East,Online Exclusive,First-time Buyer
223,1,2024-06-12,1,10352.57,10352.57,Asia Pacific,Authorized Dealer,Investor
1397,2,2024-06-13,1,15361.84,15361.84,Asia Pacific,Online Exclusive,Investor
972,2,2024-06-13,1,14518.9,14518.9,Middle East,Boutique Store,First-time Buyer
378,3,2024-06-13,1,12923.7,12923.7,Europe,Online Exclusive,Collector
